Iteration,x1,x2
301,0.3413250952153988,0.10198252886285912
302,0.3733739515550784,0.16256045340057484
303,0.34355783928465755,0.13018250160034203
304,0.3755007487018766,0.1905601679882568
305,0.3413508424659747,0.15347605695257968
306,0.3681831372238638,0.13719943012381863
307,0.3385625425524521,0.10503379505151471
308,0.3702966725469114,0.16501683194055058
309,0.3407724052677408,0.13295580083655534
310,0.36743046250267297,0.11678486750759842
311,0.39901066694934967,0.17647695828239013
312,0.3610903100754346,0.1352984345373855
313,0.3317559114362774,0.10344358583634664
314,0.3631844086591871,0.16284892351593333
315,0.3339435809079932,0.1310956854364571
316,0.36527214624922816,0.19031213444173845
317,0.33593952454787046,0.15845921535532875
318,0.36225905303562056,0.14249363554303557
319,0.3332027118438161,0.11094073535045511
320,0.3643342402282701,0.16978475016424738
321,0.33536884242446013,0.13833060733501223
322,0.3615238722476779,0.12246481337408147
323,0.3925100386159494,0.1810340686409613
324,0.3553018454683387,0.14062889866505393
325,0.3265158016973866,0.10936952020276176
326,0.3573586234278767,0.16766782911953254
327,0.3286610162523141,0.13650448584106736
328,0.35457498074966304,0.12078492351578031
329,0.3852764289854006,0.17881601188633295
330,0.35249285665316904,0.14321563195801248
331,0.32396970463332536,0.11224173325139294
332,0.35453170575200166,0.1700092422653281
333,0.32609459661905715,0.13912877936346763
334,0.3517740407769569,0.12355147844680818
335,0.3821984778014084,0.18105896734549415
336,0.34970963318955406,0.14577863853041131
337,0.37527417992925555,0.13027103505918006
338,0.3470488169227274,0.09962051178904671
339,0.377292691895426,0.1567867069382918
340,0.3491507127136574,0.12622673194066614
341,0.3793055039141356,0.1832245432332797
342,0.34706506359743106,0.14821396193666558
343,0.372404367649256,0.13284299199639224
344,0.34442696285634855,0.10246173183528762
345,0.37440592287160335,0.15912719154078223
346,0.3465097298749607,0.12883412100014938
347,0.37640191992525984,0.18533557034803522
348,0.34444193464361705,0.15062954115147378
349,0.36956184665215136,0.13539165570695683
350,0.34182597793144764,0.1052726847146379
351,0.3715468646225614,0.16145034085580826
352,0.3438901283561915,0.13141730148224018
353,0.37352646043303694,0.18743513466473224
354,0.34183973643674426,0.15302584572208758
355,0.366745858072224,0.13791764676742138
356,0.33924537580354386,0.10805428694026459
357,0.36871474130063026,0.1637565241850495
358,0.34129139938662156,0.1339769327131616
359,0.36605798983102117,0.1189533741945325
360,0.395403965956466,0.17442238402037807
361,0.3601624544099732,0.13615287551199778
362,0.33289146557433436,0.10653872749508941
363,0.36211558936948385,0.16177741517804356
364,0.33491983099119804,0.1322449615181994
365,0.36406355814490365,0.1873316855358404
366,0.33677070787277624,0.15769379771910527
367,0.3612651297203154,0.14283533826209494
368,0.33421798315600576,0.11346426533848576
369,0.36320288772591813,0.16825078699027812
370,0.3362291392523201,0.1389594186177431
371,0.36059079902814045,0.12418149340940134
372,0.3894582760879414,0.17874605659968784
373,0.35466101273736017,0.14095896667573296
374,0.3278322854676406,0.11182507991939929
375,0.3565837507638087,0.16617036065578628
376,0.32982666241306585,0.1371142681284457
377,0.35399316556254506,0.12245472607028832
378,0.38263000662043456,0.17658334701753825
379,0.3520437822769707,0.14336911410340245
380,0.3254282668157226,0.1144667585941784
381,0.3539518437209089,0.1683812905510893
382,0.3274062771728812,0.1395548940575876
383,0.35138223987389006,0.12501093494913762
384,0.3797938860259202,0.1787138982732625
385,0.34944743020229624,0.14576003510512786
386,0.37332979737608685,0.13127285159053295
387,0.34695671846716664,0.10263376310065378
388,0.375221153026776,0.15605847085639818
389,0.34891613378979175,0.12749328981486427
390,0.3771078155014307,0.18078048200725919
391,0.34696414882601534,0.14804683189731122
392,0.37066256691571775,0.13367123297226455
393,0.34449210108918105,0.10525216634694004
394,0.37253994675160357,0.15826748333596163
395,0.3464359879343016,0.12992063808946241
396,0.3744127362817051,0.182801568760969
397,0.34449866407894736,0.15031724018234227
398,0.3680173191323677,0.13605068656577812
399,0.34204486724132493,0.10784664749337702
400,0.3698810280238493,0.1604618431631124
401,0.34397358862999244,0.13232840254704945
402,0.37174024578149967,0.18481222423980953
403,0.3420506005375814,0.15257160567911116
404,0.3653935222070056,0.13841165296040048
405,0.3396146565070067,0.11041783325885361
406,0.367243854115455,0.16264183245629113
407,0.34152856154725075,0.1347170481735262
408,0.3647564927554246,0.12062684934070295
409,0.3922839250176916,0.1726584942963482
410,0.35922350139250203,0.13675747564833396
411,0.3336339567297841,0.10896924369626493
412,0.36106073990820436,0.16081064434049286
413,0.33553338135117017,0.13308994160598955
414,0.3628936752604416,0.18480566594257086
415,0.3372668009158624,0.15697689689334246
416,0.36026975896567226,0.14302316809329946
417,0.33486542453942253,0.11543605988449007
418,0.3620941778121897,0.16690314949079138
419,0.33675069217853015,0.13938211828275654
420,0.35964358759666465,0.12549515411837872
421,0.3867749210462948,0.17677810327885812
422,0.35343335284355626,0.1405717837419078
423,0.3282102644971393,0.11318149451417762
424,0.3552452163510371,0.16428226565959103
425,0.3300816867379063,0.13695665252974146
426,0.35281241084335413,0.1231680624314936
427,0.37975200101790124,0.1740885833815718
428,0.3509733056510006,0.14283718470785933
429,0.3736242259146468,0.12909700408648356
430,0.34860776669972937,0.10193109783663927
431,0.3754217636952725,0.15261422578774375
432,0.3504634148009127,0.1255114227735274
433,0.37721527035256125,0.17607709256453363
434,0.34860974028263647,0.14501373777756624
435,0.3711035424398711,0.13136886591785912
436,0.34626020959024884,0.10439096127801804
437,0.3728890674533695,0.1547241439994396
438,0.34810264953040104,0.1278080444915083
439,0.3746706413531022,0.17802617978769986
440,0.34626154516333063,0.14717613673788488
441,0.36860145405069594,0.13362461743515144
442,0.34392770224702274,0.10683086446747245
443,0.37037520368993115,0.15682125194460794
444,0.3457572118486131,0.1300880499084905
445,0.3721450796159944,0.17996571934484165
446,0.34392842540653784,0.1493246531430633
447,0.36611755703300414,0.1358645962080498
448,0.3416099603301678,0.10925127460571672
449,0.36787976098287223,0.15890577661645128
450,0.34342680781893425,0.13235179359765314
451,0.3696381661286064,0.18189582939366555
452,0.34161009539688725,0.1514595500097367
453,0.3636514620170091,0.13808912819122443
454,0.33930670829165327,0.11165264124889163
455,0.36540234259989685,0.16097793851172698
456,0.341111152754015,0.13459961772774884
457,0.36305563377711336,0.12128796727866514
458,0.38906547398692326,0.17045109874171
459,0.3578256052087827,0.13652705940450655
460,0.333640490934529,0.11026392834460144
461,0.35956537771039637,0.15926648301027016
462,0.335432782747364,0.1330603837897907
463,0.3613014941879339,0.18195675728049146
464,0.33706858397135636,0.15564172358811795
465,0.35882306591157687,0.14244532769320914
466,0.3347944912386155,0.11635218632275454
467,0.3605519388884867,0.16503825185596407
468,0.3365748724734164,0.13900104440057476
469,0.35823618703930854,0.12586116437947553
470,0.383911122632043,0.1743912677429994
471,0.3530730654234977,0.14090356415323124
472,0.32919802954115135,0.11497715382795484
473,0.35479124099363424,0.16335278432203842
474,0.33096673434440055,0.137481244767954
475,0.3524905153638128,0.12442479340000158
476,0.37800277813238864,0.1726474167722966
477,0.35074490611878556,0.14304751259200227
478,0.37220089553352714,0.13003218400766953
479,0.3485013216103694,0.10429631156358493
480,0.3739068380414452,0.15231716575231793
481,0.3502566897694229,0.12663496567623508
482,0.37560933306008415,0.17455588041389508
483,0.3484987628226851,0.14511593437189746
484,0.36982106875893933,0.1321816989669645
485,0.34626885112816036,0.10660584386145272
486,0.37151673098187166,0.1543287374432062
487,0.3480130246644534,0.12880556180681885
488,0.37320900748517444,0.17643036095066497
489,0.3462658303309557,0.14717219062542575
490,0.36745692083071063,0.1343175512711975
491,0.3440493445943221,0.10889876533866903
492,0.36914248623963203,0.15632917673596353
493,0.34578253482620447,0.13096210761374014
494,0.37082472587753496,0.17829621350782027
495,0.34404587894698885,0.14921649287491978
496,0.3651081470341163,0.13643999794912884
497,0.34184257964874615,0.11117542245462722
498,0.366783793711977,0.1583186642410989
499,0.3435649913334592,0.1331048718642643
500,0.36454267165678816,0.12037968837038968
501,0.3894089495043917,0.16738128764808344
502,0.35954117293404353,0.1349472324834124
503,0.3364150607554023,0.10983409437017663
504,0.36120707379450484,0.15669532021558635
505,0.3381268923705946,0.13163205928785826
506,0.36286976361105494,0.17840039856851053
507,0.33968936343651335,0.15322830796345924
508,0.36050088129907865,0.14060391958946541
509,0.3375117463106363,0.11563952792653028
510,0.362157204293974,0.16222373917227234
511,0.33921319032054653,0.13730834538122869
512,0.35994309407317493,0.1247334646033384
513,0.3845162424884926,0.17118099816210003
514,0.3550002058021514,0.13912890483428103
515,0.3321456425161623,0.11431064745123418
516,0.35664711411837424,0.16062269934009155
517,0.3338368856234768,0.13585258605162082
518,0.35444614875659314,0.12335088657864339
519,0.378876567125775,0.16952863547262836
520,0.35277183991262995,0.141180955808706
521,0.33004951243253694,0.11650629610568988
522,0.3544094921590991,0.1625509036877999
523,0.3317307358168538,0.13792355881202617
524,0.35222144036435654,0.12549377767002978
525,0.37651158722943967,0.17140638897220722
526,0.3505564027825606,0.14322110098545324
527,0.37098859020568814,0.13082681667312204
528,0.34841767449514544,0.10631657823777577
529,0.37261563830712846,0.15205494750226028
530,0.35008743013855725,0.12759108609698816
531,0.37423969426138215,0.1732430749835935
532,0.3484118011540684,0.1451960153754977
533,0.36872844276433014,0.1328718218285897
534,0.34628492740747796,0.10849993015266372
535,0.37034656357795853,0.15398061641305563
536,0.3479450379966256,0.12965432232931512
537,0.3719617411005006,0.1750500772620731
538,0.3462787118134782,0.14716032836398704
539,0.36648174596311944,0.1349050497667011
540,0.3441634977168088,0.11066918831599307
541,0.3680910847319053,0.1558964983081921
542,0.345814128377108,0.13170547660255322
543,0.3696975277515129,0.17684926425202185
544,0.34415695178413686,0.14911420844991902
545,0.3642482632294402,0.1369267014980781
546,0.34205320772673925,0.11282461767332463
547,0.3658489613032304,0.15780273948823775
548,0.34369451892788255,0.13374475832408503
549,0.3637123701219361,0.12160181279001059
550,0.38744301891547545,0.16645687521750285
551,0.35893800645377827,0.13550267464369212
552,0.33686412595387427,0.1115321773371396
553,0.3605302014337241,0.1562651849467509
554,0.33849627369145713,0.13233807319124966
555,0.36211959199911276,0.1769902622929187
556,0.3399861092125329,0.15295504159293138
557,0.35985942529440984,0.14089977190267797
558,0.3379047565418803,0.11705872917341922
559,0.3614432511705837,0.16155058673726
560,0.33952789251002297,0.13775223167470596
561,0.359330105265264,0.12574009367797256
562,0.38280557837624746,0.17011282958878995
563,0.3545331885396093,0.1394112388815337
564,0.3326958207266334,0.11569757574263015
565,0.35610877582219813,0.15995214170753297
566,0.33431009248213694,0.13628048686226912
567,0.35400706686917893,0.12433218707477943
568,0.377358000782694,0.16846952219543238
569,0.3524042585330172,0.14137172163486106
570,0.33068233135854225,0.11778341794575002
571,0.3539717343774559,0.1618044489508864
572,0.33228788247708113,0.1382574920134382
573,0.3518812787173332,0.12637202333518185
574,0.375109634703282,0.17027766480763099
575,0.35028661115682164,0.14332181447295575
576,0.3698288273455999,0.13146739191305912
577,0.34823929451738583,0.10802285806633999
578,0.3713869962459725,0.15177604893448846
579,0.3498348479182364,0.12837211171363297
580,0.37294253630363305,0.17204967038890145
581,0.3482309467579099,0.14521482861067558
582,0.3676719946250483,0.1334217753459914
583,0.3461940363568126,0.11009840269199744
584,0.3692223166435047,0.1536258662200312
585,0.34778116724253977,0.13034246509953246
586,0.37077004924496765,0.17379545900325966
587,0.3461854305172549,0.14709849754250418
588,0.3655268651864639,0.13536587022590033
589,0.34415876931781075,0.11216179949316563
590,0.36706945761749327,0.15546699366968794
591,0.34573760960508104,0.13230228525661397
592,0.3686094990821728,0.17553414289587743
593,0.3441499139117864,0.14897295803992566
594,0.3633932510693965,0.1372998372472152
595,0.34213334878641954,0.1142132562351505
596,0.3649282283160036,0.15729955165093462
597,0.34370402698564356,0.134251739064229
598,0.3628827890042517,0.12261778992826405
599,0.3856204188506529,0.1655958734643199
600,0.35830718575929876,0.1359358515097572
601,0.3371538500736223,0.11296499343700858
602,0.35983465943175474,0.15583567634653162
603,0.3387164914107741,0.13290300759042223
604,0.36135965624609945,0.17570253579047002
605,0.34014295837801606,0.1526628713733756
606,0.35919449669043746,0.141106096881177
607,0.3381461409861933,0.11824923880775678
608,0.36071457570074,0.16090751405421266
609,0.3397008675190872,0.13808828046403443
610,0.3586897361277748,0.12656952178041078
611,0.38120260629010816,0.16912277033838582
612,0.3537024675240053,0.13925978352799895
613,0.332757544169072,0.116515244847201
614,0.3552152581762726,0.15896423865836046
615,0.33430447489840254,0.13625677341489012
616,0.3532004878474175,0.12479434151714404
617,0.37560344911812016,0.16713984311302288
618,0.3516607492381004,0.1411399550105162
619,0.37051084228218006,0.12970537839549523
620,0.34968468413207254,0.10708980938192007
621,0.3720152608475752,0.14929849155197825
622,0.35122266622959303,0.12671936989329446
623,0.37351731279034084,0.16886013780830716
624,0.3496746629936067,0.14296889622365805
625,0.3684339116870352,0.1315894263227065
626,0.3477079601719497,0.10908267382985615
627,0.3699312636807717,0.15108859094176863
628,0.34923839431209774,0.12861776305680295
629,0.37142628217529444,0.17055673842560273
630,0.3476977352513311,0.1447894035824272
631,0.36636744048030395,0.1334642512703755
632,0.3457402629261952,0.11106475952696888
633,0.3678578245019819,0.15287080595482344
634,0.3472632591066945,0.13050672844976025
635,0.3693459073827738,0.17224678265584503
636,0.3457298406896216,0.14660159249265503
637,0.3643112725861178,0.13532998730002113
638,0.34378147013545257,0.11303623725684835
639,0.36579478496480144,0.15464523916392253
640,0.3452971357092026,0.13238640496056953
641,0.3672760278203392,0.17393034193040702
642,0.3437708568137964,0.14840557575688162
643,0.36226525576393004,0.1371867652581989
644,0.34183146226865896,0.1149972733859757
645,0.3637419906306383,0.15641199095423236
646,0.3433399020318809,0.1342569281048758
647,0.36177695387046604,0.12307290469923916
648,0.3836366260051958,0.16439149513384882
649,0.35737719104277893,0.13587581502762813
650,0.3370380720034709,0.11378913216497949
651,0.3588472404000283,0.15501226173173627
652,0.33853938828011315,0.13295953228326388
653,0.360315081340904,0.17411938763073345
654,0.3399099378289766,0.15196100738605467
655,0.35823387785247945,0.1408455982685596
656,0.33798812940128786,0.11886030851760085
657,0.35969733164102563,0.15989448462405442
658,0.3394824221238841,0.13794268352886627
659,0.35775058137862153,0.12686111135173014
660,0.3794103132869014,0.16780177990914197
661,0.3533908773020579,0.13954671980788708
662,0.3332372252273249,0.11766143947502103
663,0.3548478234649718,0.15850923683102958
664,0.3347245920144846,0.1366569909024022
665,0.35291002710416064,0.12562559968729617
666,0.37447182453077443,0.1663811550045621
667,0.35142646204624206,0.14135570470521797
668,0.36957095426576325,0.13034914967444958
669,0.34952317576732667,0.10857883971462057
670,0.3710204167693301,0.14921237213730895
671,0.35100258269163803,0.12747457946218688
672,0.37246776216796623,0.16804751001308504
673,0.34951166625037544,0.14311899618136595
674,0.36757509555271695,0.13216161438995294
675,0.347616749969349,0.11048842153872558
676,0.36901823441066783,0.15094095737153057
677,0.3490894348769318,0.1292998492053283
678,0.3704592836994171,0.16969258820450872
679,0.3476050831749154,0.14487472475189275
680,0.36558852641949435,0.13396586297061872
681,0.345718427453721,0.11238849900228184
682,0.3670254236435421,0.15266243557063064
683,0.34718448111161954,0.13111673319523806
684,0.3684602582426366,0.17133166030102365
685,0.34570660819954063,0.1466229867592491
686,0.36361111861289225,0.13576200609474193
687,0.34382810596382635,0.11427921101383214
688,0.3650418544580869,0.1543768931846725
689,0.34528761711537803,0.13292534582223833
690,0.3631400794232234,0.12209593784274053
691,0.3843076608366575,0.16210635618398303
692,0.35887900111597415,0.13449283261949097
693,0.3391819396886766,0.11310337380222099
694,0.3603036541329079,0.15302709557714325
695,0.3406349951160984,0.13166847954277713
696,0.361726296708782,0.1715347157273711
697,0.3419615344686004,0.1500717391544489
698,0.35971124793859943,0.13930465922053215
699,0.34009902708408996,0.11800733058950251
700,0.3611298950236347,0.1577593366361913
701,0.3415457116685995,0.13649245452341804
