Iteration,LowerBound,UpperBound,OracleValue,Gap
67,-1.0e6,4.1284506940155126e7,4.1284506940155126e7,4.2284506940155126e7
68,-1.0e6,4.1283822989692524e7,4.1283822989692524e7,4.2283822989692524e7
69,-1.0e6,4.128314401348112e7,4.128314401348112e7,4.228314401348112e7
70,-1.0e6,4.128246990454545e7,4.128246990454545e7,4.228246990454545e7
71,-1.0e6,4.128180055969023e7,4.128180055969023e7,4.228180055969023e7
72,-1.0e6,4.128113587931591e7,4.128113587931591e7,4.228113587931591e7
73,-1.0e6,4.1280475767245725e7,4.1280475767245725e7,4.2280475767245725e7
74,-1.0e6,4.1279820130563214e7,4.1279820130563214e7,4.2279820130563214e7
75,-1.0e6,4.127916887945957e7,4.127916887945957e7,4.227916887945957e7
76,-1.0e6,4.1278521927090056e7,4.1278521927090056e7,4.2278521927090056e7
77,-1.0e6,4.127787918943882e7,4.127787918943882e7,4.227787918943882e7
78,-1.0e6,4.127724058519157e7,4.127724058519157e7,4.227724058519157e7
79,-1.0e6,4.1276606035615444e7,4.1276606035615444e7,4.2276606035615444e7
80,-1.0e6,4.127597546444579e7,4.127597546444579e7,4.227597546444579e7
81,-1.0e6,4.127534879777912e7,4.127534879777912e7,4.227534879777912e7
82,-1.0e6,4.127472596397206e7,4.127472596397206e7,4.227472596397206e7
83,-1.0e6,4.1274106893545724e7,4.1274106893545724e7,4.2274106893545724e7
84,-1.0e6,4.127349151909526e7,4.127349151909526e7,4.227349151909526e7
85,-1.0e6,4.127287977520421e7,4.127287977520421e7,4.227287977520421e7
86,-1.0e6,4.127227159836334e7,4.127227159836334e7,4.227227159836334e7
87,-1.0e6,4.127166692689369e7,4.127166692689369e7,4.227166692689369e7
88,-1.0e6,4.127106570087357e7,4.127106570087357e7,4.227106570087357e7
89,-1.0e6,4.127046786206924e7,4.127046786206924e7,4.227046786206924e7
90,-1.0e6,4.126987335386913e7,4.126987335386913e7,4.226987335386913e7
91,-1.0e6,4.126928212122122e7,4.126928212122122e7,4.226928212122122e7
92,-1.0e6,4.126869411057358e7,4.126869411057358e7,4.226869411057358e7
93,-1.0e6,4.126810926981775e7,4.126810926981775e7,4.226810926981775e7
94,-1.0e6,4.126752754823486e7,4.126752754823486e7,4.226752754823486e7
95,-1.0e6,4.126694889644428e7,4.126694889644428e7,4.226694889644428e7
96,-1.0e6,4.126637326635473e7,4.126637326635473e7,4.226637326635473e7
97,-1.0e6,4.1265800611117594e7,4.1265800611117594e7,4.2265800611117594e7
98,-1.0e6,4.126523088508247e7,4.126523088508247e7,4.226523088508247e7
99,-1.0e6,4.126466404375466e7,4.126466404375466e7,4.226466404375466e7
100,-1.0e6,4.126410004375466e7,4.126410004375466e7,4.226410004375466e7
101,-1.0e6,4.126353884277938e7,4.126353884277938e7,4.226353884277938e7
102,-1.0e6,4.126298039956514e7,4.126298039956514e7,4.226298039956514e7
103,-1.0e6,4.126242467385226e7,4.126242467385226e7,4.226242467385226e7
104,-1.0e6,4.126187162635117e7,4.126187162635117e7,4.226187162635117e7
105,-1.0e6,4.126132121871003e7,4.126132121871003e7,4.226132121871003e7
106,-1.0e6,4.126077341348366e7,4.126077341348366e7,4.226077341348366e7
107,-1.0e6,4.1260228174103834e7,4.1260228174103834e7,4.2260228174103834e7
108,-1.0e6,4.12596854648508e7,4.12596854648508e7,4.22596854648508e7
109,-1.0e6,4.1259145250825934e7,4.1259145250825934e7,4.2259145250825934e7
110,-1.0e6,4.1258607497925594e7,4.1258607497925594e7,4.2258607497925594e7
111,-1.0e6,4.1258072172815986e7,4.1258072172815986e7,4.2258072172815986e7
112,-1.0e6,4.1257539242909044e7,4.1257539242909044e7,4.2257539242909044e7
113,-1.0e6,4.1257008676339276e7,4.1257008676339276e7,4.2257008676339276e7
114,-1.0e6,4.1256480441941544e7,4.1256480441941544e7,4.2256480441941544e7
115,-1.0e6,4.12559545092297e7,4.12559545092297e7,4.22559545092297e7
116,-1.0e6,4.125543084837604e7,4.125543084837604e7,4.225543084837604e7
117,-1.0e6,4.1254909430191584e7,4.1254909430191584e7,4.2254909430191584e7
118,-1.0e6,4.125439022610709e7,4.125439022610709e7,4.225439022610709e7
119,-1.0e6,4.125387320815477e7,4.125387320815477e7,4.225387320815477e7
120,-1.0e6,4.1253358348950714e7,4.1253358348950714e7,4.2253358348950714e7
121,-1.0e6,4.125284562167799e7,4.125284562167799e7,4.225284562167799e7
122,-1.0e6,4.125233500007031e7,4.125233500007031e7,4.225233500007031e7
123,-1.0e6,4.125182645839636e7,4.125182645839636e7,4.225182645839636e7
124,-1.0e6,4.1251319971444644e7,4.1251319971444644e7,4.2251319971444644e7
125,-1.0e6,4.125081551450892e7,4.125081551450892e7,4.225081551450892e7
126,-1.0e6,4.1250313063374124e7,4.1250313063374124e7,4.2250313063374124e7
127,-1.0e6,4.124981259430282e7,4.124981259430282e7,4.224981259430282e7
128,-1.0e6,4.1249314084022075e7,4.1249314084022075e7,4.2249314084022075e7
129,-1.0e6,4.124881750971091e7,4.124881750971091e7,4.224881750971091e7
130,-1.0e6,4.124832284898802e7,4.124832284898802e7,4.224832284898802e7
131,-1.0e6,4.124783007990006e7,4.124783007990006e7,4.224783007990006e7
132,-1.0e6,4.124733918091027e7,4.124733918091027e7,4.224733918091027e7
133,-1.0e6,4.124685013088745e7,4.124685013088745e7,4.224685013088745e7
134,-1.0e6,4.124636290909543e7,4.124636290909543e7,4.224636290909543e7
135,-1.0e6,4.12458774951827e7,4.12458774951827e7,4.22458774951827e7
136,-1.0e6,4.1245393869172595e7,4.1245393869172595e7,4.2245393869172595e7
137,-1.0e6,4.124491201145364e7,4.124491201145364e7,4.224491201145364e7
138,-1.0e6,4.1244431902770296e7,4.1244431902770296e7,4.2244431902770296e7
139,-1.0e6,4.1243953524213955e7,4.1243953524213955e7,4.2243953524213955e7
140,-1.0e6,4.124347685721429e7,4.124347685721429e7,4.224347685721429e7
141,-1.0e6,4.124300188353081e7,4.124300188353081e7,4.224300188353081e7
142,-1.0e6,4.124252858524473e7,4.124252858524473e7,4.224252858524473e7
143,-1.0e6,4.1242056944751084e7,4.1242056944751084e7,4.2242056944751084e7
144,-1.0e6,4.124158694475108e7,4.124158694475108e7,4.224158694475108e7
145,-1.0e6,4.12411185682447e7,4.12411185682447e7,4.22411185682447e7
146,-1.0e6,4.124065179852354e7,4.124065179852354e7,4.224065179852354e7
147,-1.0e6,4.124018661916379e7,4.124018661916379e7,4.224018661916379e7
148,-1.0e6,4.1239723014019586e7,4.1239723014019586e7,4.2239723014019586e7
149,-1.0e6,4.123926096721641e7,4.123926096721641e7,4.223926096721641e7
150,-1.0e6,4.123880046314477e7,4.123880046314477e7,4.223880046314477e7
151,-1.0e6,4.1238341486454025e7,4.1238341486454025e7,4.2238341486454025e7
152,-1.0e6,4.123788402204643e7,4.123788402204643e7,4.223788402204643e7
153,-1.0e6,4.123742805507137e7,4.123742805507137e7,4.223742805507137e7
154,-1.0e6,4.1236973570919655e7,4.1236973570919655e7,4.2236973570919655e7
155,-1.0e6,4.123652055521815e7,4.123652055521815e7,4.223652055521815e7
156,-1.0e6,4.123606899382442e7,4.123606899382442e7,4.223606899382442e7
157,-1.0e6,4.123561887282159e7,4.123561887282159e7,4.223561887282159e7
158,-1.0e6,4.123517017851331e7,4.123517017851331e7,4.223517017851331e7
159,-1.0e6,4.123472289741897e7,4.123472289741897e7,4.223472289741897e7
160,-1.0e6,4.123427701626889e7,4.123427701626889e7,4.223427701626889e7
161,-1.0e6,4.123383252199976e7,4.123383252199976e7,4.223383252199976e7
162,-1.0e6,4.123338940175022e7,4.123338940175022e7,4.223338940175022e7
163,-1.0e6,4.123294764285643e7,4.123294764285643e7,4.223294764285643e7
164,-1.0e6,4.12325072328479e7,4.12325072328479e7,4.22325072328479e7
165,-1.0e6,4.123206815944339e7,4.123206815944339e7,4.223206815944339e7
166,-1.0e6,4.12316304105469e7,4.12316304105469e7,4.22316304105469e7
167,-1.0e6,4.1231193974243745e7,4.1231193974243745e7,4.2231193974243745e7
168,-1.0e6,4.1230758838796854e7,4.1230758838796854e7,4.2230758838796854e7
169,-1.0e6,4.1230324992643006e7,4.1230324992643006e7,4.2230324992643006e7
170,-1.0e6,4.1229892424389295e7,4.1229892424389295e7,4.2229892424389295e7
171,-1.0e6,4.122946112280962e7,4.122946112280962e7,4.222946112280962e7
172,-1.0e6,4.122903107684129e7,4.122903107684129e7,4.222903107684129e7
173,-1.0e6,4.122860227558169e7,4.122860227558169e7,4.222860227558169e7
174,-1.0e6,4.122817470828511e7,4.122817470828511e7,4.222817470828511e7
175,-1.0e6,4.122774836435955e7,4.122774836435955e7,4.222774836435955e7
176,-1.0e6,4.1227323233363695e7,4.1227323233363695e7,4.2227323233363695e7
177,-1.0e6,4.1226899305003904e7,4.1226899305003904e7,4.2226899305003904e7
178,-1.0e6,4.122647656913131e7,4.122647656913131e7,4.222647656913131e7
179,-1.0e6,4.1226055015738994e7,4.1226055015738994e7,4.2226055015738994e7
180,-1.0e6,4.122563463495923e7,4.122563463495923e7,4.222563463495923e7
181,-1.0e6,4.122521541706075e7,4.122521541706075e7,4.222521541706075e7
182,-1.0e6,4.122479735244615e7,4.122479735244615e7,4.222479735244615e7
183,-1.0e6,4.122438043164933e7,4.122438043164933e7,4.222438043164933e7
184,-1.0e6,4.122396464533297e7,4.122396464533297e7,4.222396464533297e7
185,-1.0e6,4.1223549984286115e7,4.1223549984286115e7,4.2223549984286115e7
186,-1.0e6,4.122313643942175e7,4.122313643942175e7,4.222313643942175e7
187,-1.0e6,4.122272400177454e7,4.122272400177454e7,4.222272400177454e7
188,-1.0e6,4.122231266249853e7,4.122231266249853e7,4.222231266249853e7
189,-1.0e6,4.122190241286488e7,4.122190241286488e7,4.222190241286488e7
190,-1.0e6,4.122149324425981e7,4.122149324425981e7,4.222149324425981e7
191,-1.0e6,4.122108514818243e7,4.122108514818243e7,4.222108514818243e7
192,-1.0e6,4.1220678116242655e7,4.1220678116242655e7,4.2220678116242655e7
193,-1.0e6,4.122027214015923e7,4.122027214015923e7,4.222027214015923e7
194,-1.0e6,4.121986721175777e7,4.121986721175777e7,4.221986721175777e7
195,-1.0e6,4.121946332296881e7,4.121946332296881e7,4.221946332296881e7
196,-1.0e6,4.121906046582596e7,4.121906046582596e7,4.221906046582596e7
197,-1.0e6,4.121865863246402e7,4.121865863246402e7,4.221865863246402e7
198,-1.0e6,4.121825781511727e7,4.121825781511727e7,4.221825781511727e7
199,-1.0e6,4.121785800611765e7,4.121785800611765e7,4.221785800611765e7
200,-1.0e6,4.121745919789306e7,4.121745919789306e7,4.221745919789306e7
201,-1.0e6,4.1217061382965714e7,4.1217061382965714e7,4.2217061382965714e7
202,-1.0e6,4.121666455395049e7,4.121666455395049e7,4.221666455395049e7
203,-1.0e6,4.121626870355331e7,4.121626870355331e7,4.221626870355331e7
204,-1.0e6,4.121587382456961e7,4.121587382456961e7,4.221587382456961e7
205,-1.0e6,4.12154799098828e7,4.12154799098828e7,4.22154799098828e7
206,-1.0e6,4.121508695246274e7,4.121508695246274e7,4.221508695246274e7
207,-1.0e6,4.121469494536431e7,4.121469494536431e7,4.221469494536431e7
208,-1.0e6,4.1214303881725974e7,4.1214303881725974e7,4.2214303881725974e7
209,-1.0e6,4.121391375476835e7,4.121391375476835e7,4.221391375476835e7
210,-1.0e6,4.121352455779288e7,4.121352455779288e7,4.221352455779288e7
211,-1.0e6,4.121313628418046e7,4.121313628418046e7,4.221313628418046e7
212,-1.0e6,4.121274892739013e7,4.121274892739013e7,4.221274892739013e7
213,-1.0e6,4.121236248095778e7,4.121236248095778e7,4.221236248095778e7
214,-1.0e6,4.121197693849494e7,4.121197693849494e7,4.221197693849494e7
215,-1.0e6,4.121159229368748e7,4.121159229368748e7,4.221159229368748e7
216,-1.0e6,4.1211208540294446e7,4.1211208540294446e7,4.2211208540294446e7
217,-1.0e6,4.121082567214686e7,4.121082567214686e7,4.221082567214686e7
218,-1.0e6,4.121044368314659e7,4.121044368314659e7,4.221044368314659e7
219,-1.0e6,4.121006256726517e7,4.121006256726517e7,4.221006256726517e7
220,-1.0e6,4.120968231854274e7,4.120968231854274e7,4.220968231854274e7
221,-1.0e6,4.120930293108692e7,4.120930293108692e7,4.220930293108692e7
222,-1.0e6,4.120892439907178e7,4.120892439907178e7,4.220892439907178e7
223,-1.0e6,4.1208546716736756e7,4.1208546716736756e7,4.2208546716736756e7
224,-1.0e6,4.120816987838566e7,4.120816987838566e7,4.220816987838566e7
225,-1.0e6,4.120779387838566e7,4.120779387838566e7,4.220779387838566e7
226,-1.0e6,4.120741871116631e7,4.120741871116631e7,4.220741871116631e7
227,-1.0e6,4.120704437121856e7,4.120704437121856e7,4.220704437121856e7
228,-1.0e6,4.120667085309388e7,4.120667085309388e7,4.220667085309388e7
229,-1.0e6,4.120629815140322e7,4.120629815140322e7,4.220629815140322e7
230,-1.0e6,4.1205926260816224e7,4.1205926260816224e7,4.2205926260816224e7
231,-1.0e6,4.120555517606027e7,4.120555517606027e7,4.220555517606027e7
232,-1.0e6,4.1205184891919605e7,4.1205184891919605e7,4.2205184891919605e7
233,-1.0e6,4.1204815403234504e7,4.1204815403234504e7,4.2204815403234504e7
234,-1.0e6,4.120444670490045e7,4.120444670490045e7,4.220444670490045e7
235,-1.0e6,4.120407879186725e7,4.120407879186725e7,4.220407879186725e7
236,-1.0e6,4.1203711659138285e7,4.1203711659138285e7,4.2203711659138285e7
237,-1.0e6,4.1203345301769696e7,4.1203345301769696e7,4.2203345301769696e7
238,-1.0e6,4.120297971486961e7,4.120297971486961e7,4.220297971486961e7
239,-1.0e6,4.120261489359739e7,4.120261489359739e7,4.220261489359739e7
240,-1.0e6,4.120225083316284e7,4.120225083316284e7,4.220225083316284e7
241,-1.0e6,4.1201887528825544e7,4.1201887528825544e7,4.2201887528825544e7
242,-1.0e6,4.12015249758941e7,4.12015249758941e7,4.22015249758941e7
243,-1.0e6,4.120116316972541e7,4.120116316972541e7,4.220116316972541e7
244,-1.0e6,4.1200802105724e7,4.1200802105724e7,4.2200802105724e7
245,-1.0e6,4.120044177934134e7,4.120044177934134e7,4.220044177934134e7
246,-1.0e6,4.120008218607517e7,4.120008218607517e7,4.220008218607517e7
247,-1.0e6,4.119972332146885e7,4.119972332146885e7,4.219972332146885e7
248,-1.0e6,4.119936518111071e7,4.119936518111071e7,4.219936518111071e7
249,-1.0e6,4.119900776063341e7,4.119900776063341e7,4.219900776063341e7
250,-1.0e6,4.119865105571335e7,4.119865105571335e7,4.219865105571335e7
251,-1.0e6,4.119829506207e7,4.119829506207e7,4.219829506207e7
252,-1.0e6,4.119793977546538e7,4.119793977546538e7,4.219793977546538e7
253,-1.0e6,4.119758519170338e7,4.119758519170338e7,4.219758519170338e7
254,-1.0e6,4.119723130662928e7,4.119723130662928e7,4.219723130662928e7
255,-1.0e6,4.119687811612911e7,4.119687811612911e7,4.219687811612911e7
256,-1.0e6,4.119652561612911e7,4.119652561612911e7,4.219652561612911e7
257,-1.0e6,4.119617380259519e7,4.119617380259519e7,4.219617380259519e7
258,-1.0e6,4.119582267153241e7,4.119582267153241e7,4.219582267153241e7
259,-1.0e6,4.119547221898439e7,4.119547221898439e7,4.219547221898439e7
260,-1.0e6,4.119512244103284e7,4.119512244103284e7,4.219512244103284e7
261,-1.0e6,4.1194773333797075e7,4.1194773333797075e7,4.2194773333797075e7
262,-1.0e6,4.1194424893433414e7,4.1194424893433414e7,4.2194424893433414e7
263,-1.0e6,4.119407711613481e7,4.119407711613481e7,4.219407711613481e7
264,-1.0e6,4.119372999813024e7,4.119372999813024e7,4.219372999813024e7
265,-1.0e6,4.119338353568435e7,4.119338353568435e7,4.219338353568435e7
266,-1.0e6,4.1193037725096874e7,4.1193037725096874e7,4.2193037725096874e7
267,-1.0e6,4.119269256270227e7,4.119269256270227e7,4.219269256270227e7
268,-1.0e6,4.1192348044869184e7,4.1192348044869184e7,4.2192348044869184e7
269,-1.0e6,4.1192004168000065e7,4.1192004168000065e7,4.2192004168000065e7
270,-1.0e6,4.119166092853069e7,4.119166092853069e7,4.219166092853069e7
271,-1.0e6,4.119131832292977e7,4.119131832292977e7,4.219131832292977e7
272,-1.0e6,4.1190976347698465e7,4.1190976347698465e7,4.2190976347698465e7
273,-1.0e6,4.119063499937004e7,4.119063499937004e7,4.219063499937004e7
274,-1.0e6,4.11902942745094e7,4.11902942745094e7,4.21902942745094e7
275,-1.0e6,4.1189954169712715e7,4.1189954169712715e7,4.2189954169712715e7
276,-1.0e6,4.1189614681607015e7,4.1189614681607015e7,4.2189614681607015e7
277,-1.0e6,4.118927580684979e7,4.118927580684979e7,4.218927580684979e7
278,-1.0e6,4.118893754212863e7,4.118893754212863e7,4.218893754212863e7
279,-1.0e6,4.1188599884160824e7,4.1188599884160824e7,4.2188599884160824e7
280,-1.0e6,4.118826282969299e7,4.118826282969299e7,4.218826282969299e7
281,-1.0e6,4.118792637550073e7,4.118792637550073e7,4.218792637550073e7
282,-1.0e6,4.118759051838826e7,4.118759051838826e7,4.218759051838826e7
283,-1.0e6,4.1187255255188026e7,4.1187255255188026e7,4.2187255255188026e7
284,-1.0e6,4.118692058276042e7,4.118692058276042e7,4.218692058276042e7
285,-1.0e6,4.118658649799336e7,4.118658649799336e7,4.218658649799336e7
286,-1.0e6,4.118625299780203e7,4.118625299780203e7,4.218625299780203e7
287,-1.0e6,4.118592007912846e7,4.118592007912846e7,4.218592007912846e7
288,-1.0e6,4.1185587738941304e7,4.1185587738941304e7,4.2185587738941304e7
289,-1.0e6,4.118525597423542e7,4.118525597423542e7,4.218525597423542e7
290,-1.0e6,4.118492478203161e7,4.118492478203161e7,4.218492478203161e7
291,-1.0e6,4.11845941593763e7,4.11845941593763e7,4.21845941593763e7
292,-1.0e6,4.118426410334121e7,4.118426410334121e7,4.218426410334121e7
293,-1.0e6,4.118393461102307e7,4.118393461102307e7,4.218393461102307e7
294,-1.0e6,4.1183605679543324e7,4.1183605679543324e7,4.2183605679543324e7
295,-1.0e6,4.1183277306047834e7,4.1183277306047834e7,4.2183277306047834e7
296,-1.0e6,4.118294948770657e7,4.118294948770657e7,4.218294948770657e7
297,-1.0e6,4.118262222171337e7,4.118262222171337e7,4.218262222171337e7
298,-1.0e6,4.118229550528563e7,4.118229550528563e7,4.218229550528563e7
299,-1.0e6,4.1181969335664e7,4.1181969335664e7,4.2181969335664e7
300,-1.0e6,4.118164371011217e7,4.118164371011217e7,4.218164371011217e7
301,-1.0e6,4.118131862591659e7,4.118131862591659e7,4.218131862591659e7
302,-1.0e6,4.1180994080386154e7,4.1180994080386154e7,4.2180994080386154e7
303,-1.0e6,4.1180670070852004e7,4.1180670070852004e7,4.2180670070852004e7
304,-1.0e6,4.1180346594667256e7,4.1180346594667256e7,4.2180346594667256e7
305,-1.0e6,4.118002364920669e7,4.118002364920669e7,4.218002364920669e7
306,-1.0e6,4.117970123186663e7,4.117970123186663e7,4.217970123186663e7
307,-1.0e6,4.117937934006455e7,4.117937934006455e7,4.217937934006455e7
308,-1.0e6,4.117905797123893e7,4.117905797123893e7,4.217905797123893e7
309,-1.0e6,4.1178737122849e7,4.1178737122849e7,4.2178737122849e7
310,-1.0e6,4.1178416792374484e7,4.1178416792374484e7,4.2178416792374484e7
311,-1.0e6,4.117809697731539e7,4.117809697731539e7,4.217809697731539e7
312,-1.0e6,4.117777767519177e7,4.117777767519177e7,4.217777767519177e7
313,-1.0e6,4.117745888354348e7,4.117745888354348e7,4.217745888354348e7
314,-1.0e6,4.117714059993001e7,4.117714059993001e7,4.217714059993001e7
315,-1.0e6,4.117682282193024e7,4.117682282193024e7,4.217682282193024e7
316,-1.0e6,4.117650554714218e7,4.117650554714218e7,4.217650554714218e7
317,-1.0e6,4.117618877318282e7,4.117618877318282e7,4.217618877318282e7
318,-1.0e6,4.117587249768791e7,4.117587249768791e7,4.217587249768791e7
319,-1.0e6,4.1175556718311734e7,4.1175556718311734e7,4.2175556718311734e7
320,-1.0e6,4.117524143272691e7,4.117524143272691e7,4.217524143272691e7
321,-1.0e6,4.117492663862419e7,4.117492663862419e7,4.217492663862419e7
322,-1.0e6,4.11746123337123e7,4.11746123337123e7,4.21746123337123e7
323,-1.0e6,4.1174298515717685e7,4.1174298515717685e7,4.2174298515717685e7
324,-1.0e6,4.117398518238435e7,4.117398518238435e7,4.217398518238435e7
325,-1.0e6,4.117367233147368e7,4.117367233147368e7,4.217367233147368e7
326,-1.0e6,4.117335996076422e7,4.117335996076422e7,4.217335996076422e7
327,-1.0e6,4.1173048068051554e7,4.1173048068051554e7,4.2173048068051554e7
328,-1.0e6,4.117273665114802e7,4.117273665114802e7,4.217273665114802e7
329,-1.0e6,4.117242570788264e7,4.117242570788264e7,4.217242570788264e7
330,-1.0e6,4.1172115236100875e7,4.1172115236100875e7,4.2172115236100875e7
331,-1.0e6,4.1171805233664475e7,4.1171805233664475e7,4.2171805233664475e7
332,-1.0e6,4.11714956984513e7,4.11714956984513e7,4.21714956984513e7
333,-1.0e6,4.1171186628355175e7,4.1171186628355175e7,4.2171186628355175e7
334,-1.0e6,4.117087802128566e7,4.117087802128566e7,4.217087802128566e7
335,-1.0e6,4.1170569875167966e7,4.1170569875167966e7,4.2170569875167966e7
336,-1.0e6,4.117026218794273e7,4.117026218794273e7,4.217026218794273e7
337,-1.0e6,4.1169954957565896e7,4.1169954957565896e7,4.2169954957565896e7
338,-1.0e6,4.116964818200852e7,4.116964818200852e7,4.216964818200852e7
339,-1.0e6,4.116934185925664e7,4.116934185925664e7,4.216934185925664e7
340,-1.0e6,4.116903598731112e7,4.116903598731112e7,4.216903598731112e7
341,-1.0e6,4.116873056418747e7,4.116873056418747e7,4.216873056418747e7
342,-1.0e6,4.116842558791574e7,4.116842558791574e7,4.216842558791574e7
343,-1.0e6,4.116812105654035e7,4.116812105654035e7,4.216812105654035e7
344,-1.0e6,4.116781696811991e7,4.116781696811991e7,4.216781696811991e7
345,-1.0e6,4.1167513320727155e7,4.1167513320727155e7,4.2167513320727155e7
346,-1.0e6,4.1167210112448715e7,4.1167210112448715e7,4.2167210112448715e7
347,-1.0e6,4.116690734138503e7,4.116690734138503e7,4.216690734138503e7
348,-1.0e6,4.116660500565021e7,4.116660500565021e7,4.216660500565021e7
349,-1.0e6,4.116630310337185e7,4.116630310337185e7,4.216630310337185e7
